block_group_id,census_value,state_county_tract_id,total_tract_population,population_ratio
360270501032,1599.0,36-027-050103,5958.0,26.84
360270501033,1422.0,36-027-050103,5958.0,23.87
360270501034,1242.0,36-027-050103,5958.0,20.85
360270501035,1262.0,36-027-050103,5958.0,21.18
360270501041,864.0,36-027-050104,6333.0,13.64
360270501042,719.0,36-027-050104,6333.0,11.35
360270501043,2185.0,36-027-050104,6333.0,34.5
360270501044,1966.0,36-027-050104,6333.0,31.04
360270501045,599.0,36-027-050104,6333.0,9.46
360270502031,792.0,36-027-050203,5278.0,15.01
360270502032,1571.0,36-027-050203,5278.0,29.77
360270502033,1837.0,36-027-050203,5278.0,34.8
360270502034,1078.0,36-027-050203,5278.0,20.42
360270502041,1988.0,36-027-050204,2912.0,68.27
360270502042,924.0,36-027-050204,2912.0,31.73
360270502051,2151.0,36-027-050205,5073.0,42.4
360270502052,876.0,36-027-050205,5073.0,17.27
360270502053,1262.0,36-027-050205,5073.0,24.88
360270502054,784.0,36-027-050205,5073.0,15.45
360270601001,1047.0,36-027-060100,5504.0,19.02
360270601002,1574.0,36-027-060100,5504.0,28.6
360270601003,582.0,36-027-060100,5504.0,10.57
360270601004,1344.0,36-027-060100,5504.0,24.42
360270601005,957.0,36-027-060100,5504.0,17.39
360270602011,977.0,36-027-060201,3821.0,25.57
360270602012,1567.0,36-027-060201,3821.0,41.01
360270602013,1277.0,36-027-060201,3821.0,33.42
360270602021,1498.0,36-027-060202,4577.0,32.73
360270602022,1308.0,36-027-060202,4577.0,28.58
360270602023,1195.0,36-027-060202,4577.0,26.11
360270602024,576.0,36-027-060202,4577.0,12.58
360270603011,1623.0,36-027-060301,4142.0,39.18
360270603012,768.0,36-027-060301,4142.0,18.54
360270603013,883.0,36-027-060301,4142.0,21.32
360270603014,868.0,36-027-060301,4142.0,20.96
360270603021,2273.0,36-027-060302,2273.0,100.0
360270604001,624.0,36-027-060400,1978.0,31.55
360270604002,1354.0,36-027-060400,1978.0,68.45
360270701011,967.0,36-027-070101,4199.0,23.03
360270701012,1427.0,36-027-070101,4199.0,33.98
360270701013,1805.0,36-027-070101,4199.0,42.99
360270701021,502.0,36-027-070102,3804.0,13.2
360270701022,2039.0,36-027-070102,3804.0,53.6
360270701023,1263.0,36-027-070102,3804.0,33.2
360270702011,1694.0,36-027-070201,2725.0,62.17
360270702012,535.0,36-027-070201,2725.0,19.63
360270702013,496.0,36-027-070201,2725.0,18.2
360270703011,1484.0,36-027-070301,5918.0,25.08
360270703012,1303.0,36-027-070301,5918.0,22.02
360270703013,1687.0,36-027-070301,5918.0,28.51
360270703014,1444.0,36-027-070301,5918.0,24.4
360270704011,1005.0,36-027-070401,4469.0,22.49
360270704012,3464.0,36-027-070401,4469.0,77.51
360270801031,1573.0,36-027-080103,4784.0,32.88
360270801032,2105.0,36-027-080103,4784.0,44.0
360270801033,1106.0,36-027-080103,4784.0,23.12
360270801041,1821.0,36-027-080104,4237.0,42.98
360270801042,888.0,36-027-080104,4237.0,20.96
360270801043,1528.0,36-027-080104,4237.0,36.06
360270802011,1743.0,36-027-080201,4006.0,43.51
360270802012,611.0,36-027-080201,4006.0,15.25
360270802013,616.0,36-027-080201,4006.0,15.38
360270802014,1036.0,36-027-080201,4006.0,25.86
360270802021,656.0,36-027-080202,2908.0,22.56
360270802022,1196.0,36-027-080202,2908.0,41.13
360270802023,1056.0,36-027-080202,2908.0,36.31
360270900001,878.0,36-027-090000,2357.0,37.25
360270900002,1479.0,36-027-090000,2357.0,62.75
360271000001,1010.0,36-027-100000,2957.0,34.16
360271000002,1076.0,36-027-100000,2957.0,36.39
360271000003,871.0,36-027-100000,2957.0,29.46
360271100031,2481.0,36-027-110003,3987.0,62.23
360271100032,529.0,36-027-110003,3987.0,13.27
360271100033,977.0,36-027-110003,3987.0,24.5
360271100041,755.0,36-027-110004,2010.0,37.56
360271100042,1255.0,36-027-110004,2010.0,62.44
360271100051,1046.0,36-027-110005,2027.0,51.6
360271100052,981.0,36-027-110005,2027.0,48.4
360271200001,1294.0,36-027-120000,2140.0,60.47
360271200002,846.0,36-027-120000,2140.0,39.53
360271300031,1186.0,36-027-130003,5269.0,22.51
360271300032,1816.0,36-027-130003,5269.0,34.47
360271300033,2267.0,36-027-130003,5269.0,43.03
360271300041,555.0,36-027-130004,1736.0,31.97
360271300042,1181.0,36-027-130004,1736.0,68.03
360271300051,1593.0,36-027-130005,2720.0,58.57
360271300052,1127.0,36-027-130005,2720.0,41.43
360271401011,1428.0,36-027-140101,6714.0,21.27
360271401012,704.0,36-027-140101,6714.0,10.49
360271401013,1146.0,36-027-140101,6714.0,17.07
360271401014,1263.0,36-027-140101,6714.0,18.81
360271401015,2173.0,36-027-140101,6714.0,32.37
360271402011,782.0,36-027-140201,2577.0,30.35
360271402012,1795.0,36-027-140201,2577.0,69.65
360271402021,1745.0,36-027-140202,4705.0,37.09
360271402022,2017.0,36-027-140202,4705.0,42.87
360271402023,943.0,36-027-140202,4705.0,20.04
360271403011,1008.0,36-027-140301,2942.0,34.26
360271403012,671.0,36-027-140301,2942.0,22.81
360271403013,1263.0,36-027-140301,2942.0,42.93
360271403021,1099.0,36-027-140302,2796.0,39.31
360271403022,1082.0,36-027-140302,2796.0,38.7
360271403023,615.0,36-027-140302,2796.0,22.0
360271404001,1587.0,36-027-140400,5471.0,29.01
360271404002,1878.0,36-027-140400,5471.0,34.33
360271404003,2006.0,36-027-140400,5471.0,36.67
360271405001,999.0,36-027-140500,2621.0,38.12
360271405002,1004.0,36-027-140500,2621.0,38.31
360271405003,618.0,36-027-140500,2621.0,23.58
360271406021,2035.0,36-027-140602,3050.0,66.72
360271406022,1015.0,36-027-140602,3050.0,33.28
360271407001,1861.0,36-027-140700,7165.0,25.97
360271407002,589.0,36-027-140700,7165.0,8.22
360271407003,1926.0,36-027-140700,7165.0,26.88
360271407004,2006.0,36-027-140700,7165.0,28.0
360271407005,783.0,36-027-140700,7165.0,10.93
360271408011,557.0,36-027-140801,2641.0,21.09
360271408012,1482.0,36-027-140801,2641.0,56.12
360271408013,602.0,36-027-140801,2641.0,22.79
360271500031,799.0,36-027-150003,2836.0,28.17
360271500032,1026.0,36-027-150003,2836.0,36.18
360271500033,1011.0,36-027-150003,2836.0,35.65
360271500041,775.0,36-027-150004,2929.0,26.46
360271500042,1327.0,36-027-150004,2929.0,45.31
360271500043,827.0,36-027-150004,2929.0,28.23
360271500051,857.0,36-027-150005,2427.0,35.31
360271500052,1570.0,36-027-150005,2427.0,64.69
360271500061,1001.0,36-027-150006,1921.0,52.11
360271500062,920.0,36-027-150006,1921.0,47.89
360271600031,1362.0,36-027-160003,2497.0,54.55
360271600032,505.0,36-027-160003,2497.0,20.22
360271600033,630.0,36-027-160003,2497.0,25.23
360271600041,722.0,36-027-160004,2442.0,29.57
360271600042,1720.0,36-027-160004,2442.0,70.43
360271600051,1037.0,36-027-160005,2684.0,38.64
360271600052,872.0,36-027-160005,2684.0,32.49
360271600053,775.0,36-027-160005,2684.0,28.87
360271700001,865.0,36-027-170000,3698.0,23.39
360271700002,1500.0,36-027-170000,3698.0,40.56
360271700003,599.0,36-027-170000,3698.0,16.2
360271700004,734.0,36-027-170000,3698.0,19.85
360271800011,1451.0,36-027-180001,4573.0,31.73
360271800012,801.0,36-027-180001,4573.0,17.52
360271800013,964.0,36-027-180001,4573.0,21.08
360271800014,1357.0,36-027-180001,4573.0,29.67
360271901011,960.0,36-027-190101,3437.0,27.93
360271901012,1197.0,36-027-190101,3437.0,34.83
360271901013,1280.0,36-027-190101,3437.0,37.24
360271901021,1523.0,36-027-190102,2217.0,68.7
360271901022,694.0,36-027-190102,2217.0,31.3
360271902031,1497.0,36-027-190203,2396.0,62.48
360271902032,899.0,36-027-190203,2396.0,37.52
360271902041,1801.0,36-027-190204,5436.0,33.13
360271902042,932.0,36-027-190204,5436.0,17.14
360271902043,1674.0,36-027-190204,5436.0,30.79
360271902044,1029.0,36-027-190204,5436.0,18.93
360271903011,614.0,36-027-190301,3636.0,16.89
360271903012,899.0,36-027-190301,3636.0,24.72
360271903013,2123.0,36-027-190301,3636.0,58.39
360271904011,1381.0,36-027-190401,2438.0,56.64
360271904012,1057.0,36-027-190401,2438.0,43.36
360271904021,1696.0,36-027-190402,3297.0,51.44
360271904022,1601.0,36-027-190402,3297.0,48.56
360272000011,1156.0,36-027-200001,3141.0,36.8
360272000012,621.0,36-027-200001,3141.0,19.77
360272000013,1364.0,36-027-200001,3141.0,43.43
360272000021,1364.0,36-027-200002,1364.0,100.0
360272101011,1676.0,36-027-210101,5382.0,31.14
360272101012,676.0,36-027-210101,5382.0,12.56
360272101013,1662.0,36-027-210101,5382.0,30.88
360272101014,845.0,36-027-210101,5382.0,15.7
360272101015,523.0,36-027-210101,5382.0,9.72
360272102011,715.0,36-027-210201,3999.0,17.88
360272102012,833.0,36-027-210201,3999.0,20.83
360272102013,1155.0,36-027-210201,3999.0,28.88
360272102014,903.0,36-027-210201,3999.0,22.58
360272102015,393.0,36-027-210201,3999.0,9.83
360272103011,1141.0,36-027-210301,4306.0,26.5
360272103012,720.0,36-027-210301,4306.0,16.72
360272103013,1511.0,36-027-210301,4306.0,35.09
360272103014,934.0,36-027-210301,4306.0,21.69
360272201011,996.0,36-027-220101,3491.0,28.53
360272201012,963.0,36-027-220101,3491.0,27.59
360272201013,631.0,36-027-220101,3491.0,18.08
360272201014,901.0,36-027-220101,3491.0,25.81
360272201021,847.0,36-027-220102,893.0,94.85
360272201022,46.0,36-027-220102,893.0,5.15
360272202011,659.0,36-027-220201,4208.0,15.66
360272202012,882.0,36-027-220201,4208.0,20.96
360272202013,1413.0,36-027-220201,4208.0,33.58
360272202014,1254.0,36-027-220201,4208.0,29.8
360272203001,1544.0,36-027-220300,4862.0,31.76
360272203002,1705.0,36-027-220300,4862.0,35.07
360272203003,949.0,36-027-220300,4862.0,19.52
360272203004,664.0,36-027-220300,4862.0,13.66
360272207001,912.0,36-027-220700,2804.0,32.52
360272207002,849.0,36-027-220700,2804.0,30.28
360272207003,1043.0,36-027-220700,2804.0,37.2
360272208011,908.0,36-027-220801,3394.0,26.75
360272208012,410.0,36-027-220801,3394.0,12.08
360272208013,682.0,36-027-220801,3394.0,20.09
360272208014,575.0,36-027-220801,3394.0,16.94
360272208015,819.0,36-027-220801,3394.0,24.13
360272209011,1089.0,36-027-220901,4130.0,26.37
360272209012,646.0,36-027-220901,4130.0,15.64
360272209013,705.0,36-027-220901,4130.0,17.07
360272209014,1690.0,36-027-220901,4130.0,40.92
360272210011,804.0,36-027-221001,4073.0,19.74
360272210012,1274.0,36-027-221001,4073.0,31.28
360272210013,1445.0,36-027-221001,4073.0,35.48
360272210014,550.0,36-027-221001,4073.0,13.5
360272211001,1043.0,36-027-221100,3620.0,28.81
360272211002,1120.0,36-027-221100,3620.0,30.94
360272211003,922.0,36-027-221100,3620.0,25.47
360272211004,535.0,36-027-221100,3620.0,14.78
360273000001,992.0,36-027-300000,6074.0,16.33
360273000002,673.0,36-027-300000,6074.0,11.08
360273000003,1611.0,36-027-300000,6074.0,26.52
360273000004,1767.0,36-027-300000,6074.0,29.09
360273000005,1031.0,36-027-300000,6074.0,16.97
360274100001,2260.0,36-027-410000,3984.0,56.73
360274100002,956.0,36-027-410000,3984.0,24.0
360274100003,768.0,36-027-410000,3984.0,19.28
360276100001,2202.0,36-027-610000,2202.0,100.0
360276400011,1392.0,36-027-640001,1392.0,100.0
360276400021,720.0,36-027-640002,720.0,100.0
360290001101,521.0,36-029-000110,2678.0,19.45
360290001102,1284.0,36-029-000110,2678.0,47.95
360290001103,873.0,36-029-000110,2678.0,32.6
360290002001,1018.0,36-029-000200,4329.0,23.52
360290002002,681.0,36-029-000200,4329.0,15.73
360290002003,1547.0,36-029-000200,4329.0,35.74
360290002004,1083.0,36-029-000200,4329.0,25.02
360290005001,1323.0,36-029-000500,2026.0,65.3
360290005002,703.0,36-029-000500,2026.0,34.7
360290006001,2195.0,36-029-000600,4748.0,46.23
360290006002,972.0,36-029-000600,4748.0,20.47
360290006003,694.0,36-029-000600,4748.0,14.62
360290006004,887.0,36-029-000600,4748.0,18.68
360290007001,705.0,36-029-000700,3800.0,18.55
360290007002,764.0,36-029-000700,3800.0,20.11
360290007003,482.0,36-029-000700,3800.0,12.68
360290007004,1117.0,36-029-000700,3800.0,29.39
360290007005,732.0,36-029-000700,3800.0,19.26
360290008001,988.0,36-029-000800,5094.0,19.4
360290008002,1235.0,36-029-000800,5094.0,24.24
360290008003,2267.0,36-029-000800,5094.0,44.5
360290008004,604.0,36-029-000800,5094.0,11.86
360290009001,695.0,36-029-000900,2466.0,28.18
360290009002,655.0,36-029-000900,2466.0,26.56
360290009003,1116.0,36-029-000900,2466.0,45.26
360290010001,1384.0,36-029-001000,6375.0,21.71
360290010002,608.0,36-029-001000,6375.0,9.54
360290010003,861.0,36-029-001000,6375.0,13.51
360290010004,870.0,36-029-001000,6375.0,13.65
360290010005,2652.0,36-029-001000,6375.0,41.6
360290011001,1587.0,36-029-001100,3078.0,51.56
360290011002,677.0,36-029-001100,3078.0,21.99
360290011003,814.0,36-029-001100,3078.0,26.45
360290014031,475.0,36-029-001403,2075.0,22.89
360290014032,1600.0,36-029-001403,2075.0,77.11
360290014041,418.0,36-029-001404,568.0,73.59
360290014042,150.0,36-029-001404,568.0,26.41
360290015001,904.0,36-029-001500,1835.0,49.26
360290015002,566.0,36-029-001500,1835.0,30.84
360290015003,365.0,36-029-001500,1835.0,19.89
360290016011,1931.0,36-029-001601,1931.0,100.0
360290016021,1249.0,36-029-001602,1249.0,100.0
360290017001,1287.0,36-029-001700,2047.0,62.87
360290017002,760.0,36-029-001700,2047.0,37.13
360290019001,1044.0,36-029-001900,3387.0,30.82
360290019002,1664.0,36-029-001900,3387.0,49.13
360290019003,679.0,36-029-001900,3387.0,20.05
360290023001,1047.0,36-029-002300,3727.0,28.09
360290023002,1104.0,36-029-002300,3727.0,29.62
360290023003,512.0,36-029-002300,3727.0,13.74
360290023004,1064.0,36-029-002300,3727.0,28.55
360290024001,742.0,36-029-002400,3994.0,18.58
360290024002,947.0,36-029-002400,3994.0,23.71
360290024003,585.0,36-029-002400,3994.0,14.65
360290024004,846.0,36-029-002400,3994.0,21.18
360290024005,874.0,36-029-002400,3994.0,21.88
360290025021,948.0,36-029-002502,1976.0,47.98
360290025022,359.0,36-029-002502,1976.0,18.17
360290025023,669.0,36-029-002502,1976.0,33.86
360290027031,1248.0,36-029-002703,1248.0,100.0
360290027041,1006.0,36-029-002704,2098.0,47.95
360290027042,449.0,36-029-002704,2098.0,21.4
360290027043,643.0,36-029-002704,2098.0,30.65
360290028011,875.0,36-029-002801,1305.0,67.05
360290028012,430.0,36-029-002801,1305.0,32.95
360290028021,1071.0,36-029-002802,1071.0,100.0
360290029001,581.0,36-029-002900,1959.0,29.66
360290029002,180.0,36-029-002900,1959.0,9.19
360290029003,345.0,36-029-002900,1959.0,17.61
360290029004,853.0,36-029-002900,1959.0,43.54
360290030001,487.0,36-029-003000,2805.0,17.36
360290030002,1769.0,36-029-003000,2805.0,63.07
360290030003,549.0,36-029-003000,2805.0,19.57
360290031001,633.0,36-029-003100,2397.0,26.41
360290031002,759.0,36-029-003100,2397.0,31.66
360290031003,526.0,36-029-003100,2397.0,21.94
360290031004,479.0,36-029-003100,2397.0,19.98
360290033011,562.0,36-029-003301,3702.0,15.18
360290033012,815.0,36-029-003301,3702.0,22.02
360290033013,1374.0,36-029-003301,3702.0,37.12
360290033014,951.0,36-029-003301,3702.0,25.69
360290033021,517.0,36-029-003302,3017.0,17.14
360290033022,836.0,36-029-003302,3017.0,27.71
360290033023,754.0,36-029-003302,3017.0,24.99
360290033024,910.0,36-029-003302,3017.0,30.16
360290034001,839.0,36-029-003400,3312.0,25.33
360290034002,465.0,36-029-003400,3312.0,14.04
360290034003,922.0,36-029-003400,3312.0,27.84
360290034004,203.0,36-029-003400,3312.0,6.13
360290034005,883.0,36-029-003400,3312.0,26.66
360290035011,510.0,36-029-003501,1447.0,35.25
360290035012,937.0,36-029-003501,1447.0,64.75
360290035021,612.0,36-029-003502,1723.0,35.52
360290035022,1111.0,36-029-003502,1723.0,64.48
360290036001,795.0,36-029-003600,2589.0,30.71
360290036002,337.0,36-029-003600,2589.0,13.02
360290036003,473.0,36-029-003600,2589.0,18.27
360290036004,984.0,36-029-003600,2589.0,38.01
360290037001,1488.0,36-029-003700,4024.0,36.98
360290037002,868.0,36-029-003700,4024.0,21.57
360290037003,280.0,36-029-003700,4024.0,6.96
360290037004,1388.0,36-029-003700,4024.0,34.49
360290038001,2020.0,36-029-003800,3479.0,58.06
360290038002,679.0,36-029-003800,3479.0,19.52
360290038003,780.0,36-029-003800,3479.0,22.42
360290039011,1080.0,36-029-003901,1080.0,100.0
360290040021,589.0,36-029-004002,1271.0,46.34
360290040022,682.0,36-029-004002,1271.0,53.66
360290040031,1507.0,36-029-004003,3414.0,44.14
360290040032,885.0,36-029-004003,3414.0,25.92
360290040033,1022.0,36-029-004003,3414.0,29.94
360290041001,1616.0,36-029-004100,4703.0,34.36
360290041002,954.0,36-029-004100,4703.0,20.28
360290041003,610.0,36-029-004100,4703.0,12.97
360290041004,1523.0,36-029-004100,4703.0,32.38
360290042001,550.0,36-029-004200,3790.0,14.51
360290042002,479.0,36-029-004200,3790.0,12.64
360290042003,715.0,36-029-004200,3790.0,18.87
360290042004,875.0,36-029-004200,3790.0,23.09
360290042005,1171.0,36-029-004200,3790.0,30.9
360290043001,726.0,36-029-004300,6990.0,10.39
360290043002,902.0,36-029-004300,6990.0,12.9
360290043003,465.0,36-029-004300,6990.0,6.65
360290043004,993.0,36-029-004300,6990.0,14.21
360290043005,2478.0,36-029-004300,6990.0,35.45
360290043006,493.0,36-029-004300,6990.0,7.05
360290043007,933.0,36-029-004300,6990.0,13.35
360290044011,1225.0,36-029-004401,4865.0,25.18
360290044012,861.0,36-029-004401,4865.0,17.7
360290044013,2194.0,36-029-004401,4865.0,45.1
360290044014,585.0,36-029-004401,4865.0,12.02
360290044021,1792.0,36-029-004402,2564.0,69.89
360290044022,772.0,36-029-004402,2564.0,30.11
360290045001,890.0,36-029-004500,5772.0,15.42
360290045002,1297.0,36-029-004500,5772.0,22.47
360290045003,1490.0,36-029-004500,5772.0,25.81
360290045004,495.0,36-029-004500,5772.0,8.58
360290045005,1106.0,36-029-004500,5772.0,19.16
360290045006,494.0,36-029-004500,5772.0,8.56
360290046011,700.0,36-029-004601,3659.0,19.13
360290046012,1467.0,36-029-004601,3659.0,40.09
360290046013,770.0,36-029-004601,3659.0,21.04
360290046014,722.0,36-029-004601,3659.0,19.73
360290047011,593.0,36-029-004701,2514.0,23.59
360290047012,1921.0,36-029-004701,2514.0,76.41
360290047021,861.0,36-029-004702,4245.0,20.28
360290047022,1665.0,36-029-004702,4245.0,39.22
360290047023,1719.0,36-029-004702,4245.0,40.49
360290048001,1034.0,36-029-004800,4423.0,23.38
360290048002,1665.0,36-029-004800,4423.0,37.64
360290048003,1724.0,36-029-004800,4423.0,38.98
360290049011,656.0,36-029-004901,1532.0,42.82
360290049012,876.0,36-029-004901,1532.0,57.18
360290049021,1782.0,36-029-004902,4356.0,40.91
360290049022,1462.0,36-029-004902,4356.0,33.56
360290049023,1112.0,36-029-004902,4356.0,25.53
360290050001,982.0,36-029-005000,2367.0,41.49
360290050002,571.0,36-029-005000,2367.0,24.12
360290050003,814.0,36-029-005000,2367.0,34.39
360290051001,2243.0,36-029-005100,4862.0,46.13
360290051002,940.0,36-029-005100,4862.0,19.33
360290051003,555.0,36-029-005100,4862.0,11.42
360290051004,1124.0,36-029-005100,4862.0,23.12
360290052011,1144.0,36-029-005201,3630.0,31.52
360290052012,611.0,36-029-005201,3630.0,16.83
360290052013,807.0,36-029-005201,3630.0,22.23
360290052014,1068.0,36-029-005201,3630.0,29.42
360290052021,1480.0,36-029-005202,2647.0,55.91
360290052022,1167.0,36-029-005202,2647.0,44.09
360290053001,662.0,36-029-005300,1595.0,41.5
360290053002,933.0,36-029-005300,1595.0,58.5
360290054001,1278.0,36-029-005400,4342.0,29.43
360290054002,907.0,36-029-005400,4342.0,20.89
360290054003,914.0,36-029-005400,4342.0,21.05
360290054004,1243.0,36-029-005400,4342.0,28.63
360290055001,1316.0,36-029-005500,4528.0,29.06
360290055002,1297.0,36-029-005500,4528.0,28.64
360290055003,656.0,36-029-005500,4528.0,14.49
360290055004,1259.0,36-029-005500,4528.0,27.8
360290056001,830.0,36-029-005600,4647.0,17.86
360290056002,452.0,36-029-005600,4647.0,9.73
360290056003,1262.0,36-029-005600,4647.0,27.16
360290056004,1524.0,36-029-005600,4647.0,32.8
360290056005,579.0,36-029-005600,4647.0,12.46
360290057001,662.0,36-029-005700,3458.0,19.14
360290057002,1252.0,36-029-005700,3458.0,36.21
360290057003,1544.0,36-029-005700,3458.0,44.65
360290058011,2003.0,36-029-005801,3719.0,53.86
360290058012,1269.0,36-029-005801,3719.0,34.12
360290058013,447.0,36-029-005801,3719.0,12.02
360290058021,751.0,36-029-005802,5138.0,14.62
360290058022,1081.0,36-029-005802,5138.0,21.04
360290058023,713.0,36-029-005802,5138.0,13.88
360290058024,2593.0,36-029-005802,5138.0,50.47
360290059001,531.0,36-029-005900,4318.0,12.3
360290059002,923.0,36-029-005900,4318.0,21.38
360290059003,825.0,36-029-005900,4318.0,19.11
360290059004,1045.0,36-029-005900,4318.0,24.2
